facine3,renthog,renthog1,bage,homeowner,worker,young,sex,class,actreales,riquezanet,sv_year
430.608574157463,45074.58,Middle,65-75,Homeowner,Non-Worker,Not-Young,Man,retired,5057209.8,5172603.8,2008
13808.8864869366,46686,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,300506,303506,2008
2110.66839618946,15060,Low,75,Homeowner,Non-Worker,Not-Young,Women,retired,270455,271955,2008
324.257246432819,104566.6,High,54-65,Homeowner,Worker,Not-Young,Man,manager,703185,793215,2008
8798.50542685905,16795.5144,Low,0-34,Homeowner,Non-Worker,Young,Man,self-employed,162273,161273,2008
339.49961317711,134034,High,65-75,Homeowner,Worker,Not-Young,Man,retired,1262126,1498126,2008
236.227044397827,82190.6528,High,65-75,Homeowner,Worker,Not-Young,Man,retired,462382.8,660171.6,2008
311.513561239967,23895.2,Middle,65-75,Homeowner,Worker,Not-Young,Women,retired,240405,264445,2008
1898.03476487919,20252.688,Middle,45-54,Homeowner,Worker,Not-Young,Women,worker,360607,384307,2008
35.7835727537747,81730.4192,High,65-75,Homeowner,Worker,Not-Young,Man,retired,2764656,2731645.6,2008
2004.73466184927,14430.0904,Low,54-65,Homeowner,Worker,Not-Young,Man,inactive,150253,162553,2008
259.938804515934,6977.8,Low,75,Homeowner,Worker,Not-Young,Women,retired,420708,728708,2008
278.21891064582,77941.1224,Middle,54-65,Homeowner,Non-Worker,Not-Young,Women,capitalist,676315,924597.8,2008
4867.86704623957,90512.608,High,45-54,Homeowner,Non-Worker,Not-Young,Man,capitalist,180304,340266.8,2008
334.037563142213,8895.44,Low,65-75,Homeowner,Non-Worker,Not-Young,Man,retired,180304,183304,2008
8010.65126670685,39658,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,420708,417435.2,2008
17.740192707288,45979.7864,Middle,35-44,Homeowner,Worker,Not-Young,Man,worker,271540.2,535336.8,2008
138.018332391525,325296,High,65-75,Homeowner,Non-Worker,Not-Young,Man,retired,300506,621519.6,2008
59.6885786017672,42368.8,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,901518,1481684,2008
6268.56862335724,2008,Low,0-34,Non-Owner,Worker,Young,Man,worker,0,17,2008
242.961905803815,15260.8,Low,65-75,Homeowner,Non-Worker,Not-Young,Women,retired,715203,604399.8,2008
14.6379450836536,971560.1576,High,54-65,Homeowner,Worker,Not-Young,Man,manager,2315704,14640320.6,2008
3112.25321669497,84336,High,65-75,Homeowner,Worker,Not-Young,Man,retired,438738,743241,2008
1127.21802416104,14608.2,Low,65-75,Homeowner,Worker,Not-Young,Man,retired,171589,216219,2008
2266.43856106821,8032,Low,35-44,Non-Owner,Worker,Not-Young,Man,worker,0,600,2008
9469.52046623796,32128,Middle,45-54,Homeowner,Worker,Not-Young,Women,worker,120202,114202,2008
2914.90894491199,29116,Middle,65-75,Homeowner,Worker,Not-Young,Women,retired,114192,115392,2008
333.821441385947,13252.8,Low,65-75,Homeowner,Non-Worker,Not-Young,Women,inactive,480810,481810,2008
1310.58782941012,90512.608,High,54-65,Homeowner,Non-Worker,Not-Young,Man,self-employed,444473.8,1237809.8,2008
22673.9703654313,3413.6,Low,75,Homeowner,Worker,Not-Young,Women,inactive,120202,123202,2008
2194.63048651214,9541.012,Low,65-75,Homeowner,Worker,Not-Young,Women,inactive,136182.6,133152.4,2008
6629.73211814885,7530,Low,75,Homeowner,Non-Worker,Not-Young,Man,retired,112803.6,120803.6,2008
13.5999587110769,98392,High,65-75,Homeowner,Non-Worker,Not-Young,Man,retired,1141923,1353923,2008
9257.38332179819,21119.14,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,162273,164673,2008
2254.97482913734,11536.3616,Low,65-75,Homeowner,Non-Worker,Not-Young,Women,inactive,90152,94452,2008
3573.12124787284,8634.4,Low,35-44,Homeowner,Worker,Not-Young,Man,inactive,120202,123306,2008
2227.26768463506,64958.8,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,300506,365506,2008
52.2818138837592,35140,Middle,54-65,Homeowner,Non-Worker,Not-Young,Man,self-employed,326086.02,360636.02,2008
59.9891290840457,22489.6,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,120184,156680.6,2008
2379.35457979757,40561.6,Middle,45-54,Homeowner,Worker,Not-Young,Women,worker,139399.2,131413.4,2008
3257.44004144842,14658.4,Low,0-34,Non-Owner,Worker,Young,Man,worker,0,2500,2008
150.838281900887,180720,High,75,Homeowner,Non-Worker,Not-Young,Man,retired,28685479.3,29035479.3,2008
26895.6731180195,13052,Low,35-44,Homeowner,Worker,Not-Young,Women,inactive,18031,15031,2008
57.9058748702149,115936.4984,High,65-75,Homeowner,Non-Worker,Not-Young,Man,retired,1769295,9755275.4,2008
2169.48349259727,16064,Low,65-75,Homeowner,Non-Worker,Not-Young,Women,inactive,150253,151753,2008
1547.57167297979,57313.34,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,450759,918779,2008
1622.37570169169,12048,Low,75,Homeowner,Non-Worker,Not-Young,Women,inactive,60000,60000,2008
2105.68738192682,51364.64,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,198333,201833,2008
251.266678806674,10803.04,Low,75,Homeowner,Worker,Not-Young,Women,retired,180304,184298.8,2008
75.857569092832,76813.2288,Middle,35-44,Homeowner,Non-Worker,Not-Young,Women,capitalist,398306.4,989219.6,2008
1474.33624474049,36846.8,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,360607,375632,2008
2600.34550333898,18272.8,Low,35-44,Homeowner,Non-Worker,Not-Young,Women,capitalist,190405,190485,2008
183.753251298584,6676.6,Low,65-75,Homeowner,Worker,Not-Young,Women,inactive,300506,304506,2008
97.7593449754166,72490.2056,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,300506,307108.8,2008
3699.00053756206,21485.6,Middle,0-34,Homeowner,Non-Worker,Young,Women,inactive,165225.2,225225.2,2008
249.629754514004,112448,High,54-65,Homeowner,Worker,Not-Young,Man,retired,609032,970062,2008
62.6675277488479,29116,Middle,75,Homeowner,Worker,Not-Young,Man,retired,628485,1037485,2008
20.1772118049026,80520.8,High,75,Non-Owner,Non-Worker,Not-Young,Man,capitalist,750000,8009861.8,2008
194.227439010133,30120,Middle,54-65,Homeowner,Non-Worker,Not-Young,Man,self-employed,561947,813608.2,2008
82.5423796938719,71481.788,Middle,75,Homeowner,Non-Worker,Not-Young,Man,retired,1171974,1411278,2008
5258.07292922847,32128,Middle,65-75,Non-Owner,Non-Worker,Not-Young,Women,inactive,0,277360,2008
3603.56374265424,8702.0696,Low,75,Homeowner,Worker,Not-Young,Man,retired,120202,152202,2008
967.688087625889,86123.7224,High,45-54,Homeowner,Worker,Not-Young,Man,worker,425506,470006,2008
2471.21430459158,22564.4984,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,66112,67915,2008
401.456037693011,29425.6336,Middle,35-44,Homeowner,Worker,Not-Young,Women,self-employed,174293,205978.8,2008
387.316665966295,23950.42,Middle,75,Non-Owner,Worker,Not-Young,Man,retired,150253,250253,2008
1789.75216202102,15842.9192,Low,65-75,Non-Owner,Non-Worker,Not-Young,Man,retired,0,400,2008
540.173659332941,8433.6,Low,75,Homeowner,Worker,Not-Young,Man,retired,120202,121202,2008
820.474419498932,27533.4952,Middle,45-54,Homeowner,Non-Worker,Not-Young,Man,self-employed,446680,470290,2008
92.7409844019205,73492.8,Middle,65-75,Homeowner,Worker,Not-Young,Women,retired,925559,1246660,2008
1946.55873971457,74407.0424,Middle,65-75,Homeowner,Non-Worker,Not-Young,Man,retired,1742934,2072873.4,2008
4123.01456848205,23493.6,Middle,75,Homeowner,Worker,Not-Young,Man,retired,420709,425709,2008
3982.51116199156,61545.2,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,150000,326000,2008
542.691323706871,10734.9688,Low,75,Homeowner,Non-Worker,Not-Young,Women,inactive,300506,331106,2008
82.5423796938719,27732.488,Middle,65-75,Homeowner,Worker,Not-Young,Women,retired,330557,336557,2008
2829.17003482215,560.232,Low,45-54,Homeowner,Worker,Not-Young,Man,inactive,93007.8,93094.8,2008
9156.50275261767,27810.8,Middle,0-34,Homeowner,Worker,Young,Women,inactive,48081,53081,2008
5293.20449046245,45380.8,Middle,45-54,Homeowner,Worker,Not-Young,Man,manager,399102.2,386602.2,2008
5346.81267722832,28915.2,Middle,35-44,Homeowner,Worker,Not-Young,Man,worker,36060,29060,2008
166.32614021367,23296.816,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,468790,528941,2008
10426.6304830868,74055.04,Middle,45-54,Homeowner,Non-Worker,Not-Young,Man,self-employed,180304,867807,2008
4842.66746132134,60541.2,Middle,35-44,Non-Owner,Worker,Not-Young,Man,worker,0,23000,2008
942.615767294364,37348.8,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,336567,419567,2008
5845.44311457335,29035.68,Middle,0-34,Homeowner,Worker,Young,Women,worker,142304,126104,2008
2110.66839618946,13368.26,Low,65-75,Homeowner,Worker,Not-Young,Women,retired,80000,82800,2008
2102.8908764746,62147.6,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,557936.5,584936.5,2008
2935.07894423837,14056,Low,65-75,Non-Owner,Worker,Not-Young,Man,retired,0,1000,2008
3998.39263735142,4417.6,Low,75,Homeowner,Worker,Not-Young,Women,retired,300506,317448.6,2008
6335.72269372519,14176.48,Low,75,Homeowner,Worker,Not-Young,Women,retired,120202,168283,2008
2452.98749039745,52208,Middle,75,Homeowner,Worker,Not-Young,Man,retired,552931,628931,2008
3399.93114369379,116966,High,45-54,Homeowner,Non-Worker,Not-Young,Man,capitalist,1191164,1586951.8,2008
6080.18894972701,21284.8,Middle,35-44,Non-Owner,Worker,Not-Young,Man,worker,0,15340,2008
2382.79964645749,40041.528,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,150000,154624,2008
144.466492449741,86043.0008,High,35-44,Homeowner,Worker,Not-Young,Women,capitalist,1027731,1540237,2008
126.997745079806,244373.6,High,65-75,Homeowner,Non-Worker,Not-Young,Man,capitalist,1472480,2118188,2008
27.3835616343604,47109.4872,Middle,75,Homeowner,Worker,Not-Young,Man,retired,961620,1218924,2008
7391.96692352248,27108,Middle,35-44,Non-Owner,Worker,Not-Young,Women,worker,102000,118350,2008
229.570338832774,54818.1992,Middle,75,Homeowner,Non-Worker,Not-Young,Women,inactive,601012,892601.2,2008
5726.56768721653,10210.4792,Low,0-34,Non-Owner,Non-Worker,Young,Man,inactive,0,1249.8,2008
5788.60551763576,66620.42,Middle,0-34,Homeowner,Worker,Young,Man,manager,124334,147033.4,2008
3368.9277754129,12048,Low,75,Homeowner,Worker,Not-Young,Man,retired,132223,138233,2008
3368.9277754129,13152.4,Low,75,Homeowner,Worker,Not-Young,Man,retired,150253,156253,2008
2038.65667639661,12423.8976,Low,75,Homeowner,Worker,Not-Young,Man,retired,210354,224354,2008
1296.05671804796,14352.7824,Low,65-75,Homeowner,Worker,Not-Young,Man,retired,180304,182712,2008
115.36014552525,62127.9216,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,234395,237395,2008
261.201713725556,24531.1336,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,75000,82736.2,2008
55.4335154803348,215161.216,High,75,Homeowner,Non-Worker,Not-Young,Man,retired,3431779,5375437.2,2008
1465.64337258769,48694,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,132202,314202,2008
15733.0461410364,29908.156,Middle,35-44,Homeowner,Worker,Not-Young,Women,worker,252425,239525,2008
30.1194726627558,120480,High,54-65,Homeowner,Non-Worker,Not-Young,Women,inactive,1232074.6,2963519.8,2008
15303.7005192024,26505.6,Middle,0-34,Homeowner,Worker,Young,Man,worker,120202,122202,2008
929.021927965095,28312.8,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,252425,275763,2008
208.453745823477,7028,Low,54-65,Homeowner,Worker,Not-Young,Women,inactive,360607,363607,2008
3162.3556444901,7730.8,Low,75,Homeowner,Non-Worker,Not-Young,Women,inactive,186099,188099,2008
15435.4768575311,4385.472,Low,75,Homeowner,Non-Worker,Not-Young,Women,inactive,42071,42321,2008
2496.32923050422,15736.696,Low,35-44,Homeowner,Worker,Not-Young,Women,inactive,114322.4,116701,2008
3561.62363955396,20407.5048,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,72121,112621.6,2008
373.477148780977,48091.6,Middle,54-65,Homeowner,Worker,Not-Young,Man,manager,5e+05,683000,2008
42.1288520194448,14959.6,Low,65-75,Homeowner,Non-Worker,Not-Young,Man,retired,677328,1390627.8,2008
14.4003069851676,89757.6,High,75,Homeowner,Worker,Not-Young,Women,retired,612575,755813.4,2008
196.713180810898,120448.0728,High,54-65,Homeowner,Non-Worker,Not-Young,Man,self-employed,504391,716117.8,2008
423.539180533792,9036,Low,65-75,Homeowner,Worker,Not-Young,Women,retired,300506,458769,2008
7646.89349238611,45418.952,Middle,75,Homeowner,Worker,Not-Young,Women,retired,684254.2,768929.4,2008
463.345046751542,44176,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,264445,269125,2008
3421.44035019653,32730.4,Middle,35-44,Homeowner,Worker,Not-Young,Women,worker,84142,80742,2008
42.5310781253374,136544,High,35-44,Homeowner,Non-Worker,Not-Young,Man,capitalist,1046000,15156000,2008
477.609535797491,34318.1256,Middle,54-65,Homeowner,Non-Worker,Not-Young,Man,self-employed,-12020,15660,2008
223.609393416958,16264.8,Low,65-75,Homeowner,Non-Worker,Not-Young,Man,retired,438739,504739,2008
245.685017821063,74300.8192,Middle,65-75,Homeowner,Non-Worker,Not-Young,Women,inactive,1502531,1714517.8,2008
2898.55936945802,13554,Low,65-75,Homeowner,Worker,Not-Young,Women,retired,180304,181104,2008
3628.94478810433,25830.912,Middle,45-54,Homeowner,Worker,Not-Young,Man,self-employed,160000,171200,2008
458.089287559345,21494.0336,Middle,45-54,Homeowner,Non-Worker,Not-Young,Women,worker,93157,77842,2008
3061.40890557722,82830,High,45-54,Homeowner,Non-Worker,Not-Young,Man,self-employed,350841,881353.6,2008
203.591885827337,33132,Middle,75,Homeowner,Non-Worker,Not-Young,Women,retired,961619,997679,2008
2699.33691876431,31224.4,Middle,35-44,Homeowner,Non-Worker,Not-Young,Man,self-employed,348081,622481,2008
1852.28871990963,23081.96,Middle,65-75,Homeowner,Non-Worker,Not-Young,Women,inactive,210354,215354,2008
2540.05107504219,19578,Low,45-54,Non-Owner,Non-Worker,Not-Young,Man,worker,12020,56020,2008
2863.28648002453,8754.88,Low,75,Homeowner,Non-Worker,Not-Young,Women,retired,216364,217364,2008
32.8099461960233,50505.216,Middle,75,Homeowner,Worker,Not-Young,Man,retired,2524251,3151426.8,2008
4866.80187291501,22529.76,Middle,35-44,Homeowner,Worker,Not-Young,Women,worker,240405,253405,2008
140.075213918476,52044.1472,Middle,75,Homeowner,Worker,Not-Young,Women,retired,1078672.4,1369071.4,2008
7720.85768160713,24035.76,Middle,35-44,Non-Owner,Worker,Not-Young,Man,worker,0,-4900,2008
2570.97645123867,13052,Low,45-54,Homeowner,Worker,Not-Young,Man,worker,156263,161942.8,2008
518.670058302476,43392.88,Middle,54-65,Homeowner,Worker,Not-Young,Women,inactive,390658,862245.6,2008
112.673377512329,20682.4,Middle,65-75,Non-Owner,Worker,Not-Young,Women,retired,0,0,2008
4076.97727249254,34638,Middle,45-54,Non-Owner,Worker,Not-Young,Women,inactive,0,-11600,2008
4164.30663593758,18658.5368,Low,45-54,Homeowner,Worker,Not-Young,Man,worker,72121,67480.2,2008
9.51158026828842,16943.3032,Low,75,Homeowner,Worker,Not-Young,Man,retired,120202,119502,2008
4372.2216146491,42168,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,260000,262500,2008
202.704987298375,48192,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,321607,356607,2008
1921.78563350863,6777,Low,65-75,Non-Owner,Worker,Not-Young,Women,inactive,0,12400,2008
4556.66004868602,31786.64,Middle,35-44,Homeowner,Worker,Not-Young,Women,worker,360607,365402.2,2008
28.0820176547691,49212.6664,Middle,75,Homeowner,Non-Worker,Not-Young,Man,inactive,1218100.6,1245842.4,2008
1952.22038601679,59838.4,Middle,75,Homeowner,Worker,Not-Young,Women,inactive,80000,113600,2008
4785.78136608319,38593.1576,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,198334,196829,2008
40.9881901821411,209768.1296,High,54-65,Non-Owner,Non-Worker,Not-Young,Man,self-employed,3098029.6,4122571.8,2008
2110.66839618946,18674.4,Low,65-75,Homeowner,Worker,Not-Young,Man,retired,30051,30051,2008
3809.68221760007,4578.24,Low,65-75,Homeowner,Worker,Not-Young,Women,retired,180304,182004,2008
3602.85895267836,23252.64,Middle,54-65,Homeowner,Worker,Not-Young,Women,retired,300506,301679,2008
3147.50601486787,22088,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,530914,532902.4,2008
12.220992447322,65835.6936,Middle,54-65,Homeowner,Worker,Not-Young,Women,inactive,1652783,1965793.6,2008
1989.38332406909,38955.2,Middle,54-65,Homeowner,Worker,Not-Young,Women,worker,432729,464342.6,2008
1649.09883506275,30257.548,Middle,75,Homeowner,Worker,Not-Young,Women,inactive,180304,183304,2008
3934.35426046598,15421.44,Low,45-54,Homeowner,Worker,Not-Young,Women,worker,270456,275255,2008
3471.10724195224,26104,Middle,65-75,Homeowner,Worker,Not-Young,Women,retired,516870,719875,2008
4628.44357003952,18072,Low,75,Homeowner,Worker,Not-Young,Man,retired,240405,242905,2008
2155.04278725053,30080.0408,Middle,75,Homeowner,Non-Worker,Not-Young,Women,inactive,180304,180504,2008
1869.32425017571,135563.092,High,45-54,Homeowner,Worker,Not-Young,Man,capitalist,616060,791840,2008
258.130798764368,22610.08,Middle,75,Homeowner,Non-Worker,Not-Young,Women,inactive,1308121.2,1311344.6,2008
2618.74963692109,26114.04,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,90000,92100,2008
7535.26886799447,8192.64,Low,65-75,Homeowner,Worker,Not-Young,Man,retired,39066,49066,2008
19757.6048036992,46184,Middle,45-54,Homeowner,Worker,Not-Young,Women,worker,180304,183304,2008
90.1508146779772,51465.04,Middle,54-65,Non-Owner,Worker,Not-Young,Man,worker,164076.12,342278.12,2008
122.171952723796,66224.4424,Middle,75,Homeowner,Worker,Not-Young,Man,retired,1141923,1511009.6,2008
1907.31668609497,16365.2,Low,65-75,Homeowner,Worker,Not-Young,Man,retired,248298,637595.8,2008
4479.88233010896,9638.4,Low,65-75,Homeowner,Worker,Not-Young,Man,retired,90152,90152,2008
9407.18940535919,41764.7936,Middle,35-44,Non-Owner,Worker,Not-Young,Women,manager,0,41298,2008
189.790052421098,26257.8128,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,180304,207518.4,2008
153.457739343069,17483.656,Low,75,Homeowner,Worker,Not-Young,Man,retired,180304,256483.2,2008
2295.86951577562,9638.4,Low,54-65,Non-Owner,Non-Worker,Not-Young,Women,inactive,0,240,2008
3508.51799597308,15613.6056,Low,54-65,Homeowner,Worker,Not-Young,Man,retired,619042,694042,2008
57.3971470099827,12048,Low,65-75,Homeowner,Worker,Not-Young,Man,retired,680000,716000,2008
72.5434318910206,214853.992,High,65-75,Homeowner,Worker,Not-Young,Man,retired,2911867.2,19338059,2008
856.789657726326,15053.3736,Low,65-75,Homeowner,Non-Worker,Not-Young,Man,retired,396748,463618.4,2008
83.3318386216401,105158.96,High,65-75,Homeowner,Worker,Not-Young,Man,manager,1200000,2274599,2008
3043.80366925121,7028,Low,75,Non-Owner,Worker,Not-Young,Women,retired,0,2706,2008
8390.17346805961,36646,Middle,54-65,Non-Owner,Non-Worker,Not-Young,Man,inactive,601011.5,745495.3,2008
9098.91917160442,28342.92,Middle,0-34,Homeowner,Worker,Young,Women,worker,100574,105339,2008
294.63781049369,33661.108,Middle,75,Homeowner,Non-Worker,Not-Young,Man,retired,1502531,1690617.8,2008
3121.35726003249,45547.8656,Middle,54-65,Homeowner,Worker,Not-Young,Man,retired,240405,272186.8,2008
906.570981224768,1927.68,Low,45-54,Non-Owner,Non-Worker,Not-Young,Women,inactive,0,-1803,2008
1190.99663414964,13654.4,Low,75,Homeowner,Worker,Not-Young,Women,inactive,125554.6,149594.6,2008
37.5292019162704,134941.616,High,65-75,Homeowner,Non-Worker,Not-Young,Man,retired,4200000,6652498.2,2008
387.316665966295,27610,Middle,75,Homeowner,Worker,Not-Young,Man,retired,480810,532380,2008
205.010003227852,19578,Low,75,Homeowner,Worker,Not-Young,Women,retired,3e+05,317500,2008
2742.25824701727,60860.8736,Middle,45-54,Homeowner,Worker,Not-Young,Women,inactive,302455,384898.6,2008
5636.18284514267,16164.4,Low,54-65,Homeowner,Worker,Not-Young,Women,inactive,236523,236823,2008
2318.25337466155,23845,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,258000,270450,2008
2637.64501824546,18072,Low,54-65,Homeowner,Worker,Not-Young,Man,worker,420709,381638,2008
513.761578061517,36746.4,Middle,65-75,Homeowner,Non-Worker,Not-Young,Man,retired,1111872,1150777,2008
6893.0772943935,29116,Middle,35-44,Non-Owner,Worker,Not-Young,Women,worker,0,-1300,2008
